subj_idx,response,rt_Org,rt,group
146,1,997,0.997,22
146,1,893,0.893,22
146,1,1750,1.75,22
146,0,0,0,22
146,1,990,0.99,22
146,0,0,0,22
146,0,0,0,40
146,1,4166,4.166,11
146,1,3863,3.863,11
146,1,3583,3.583,11
146,1,2735,2.735,11
146,1,2576,2.576,11
146,1,3768,3.768,11
146,0,0,0,50
146,1,1505,1.505,22
146,0,1297,1.297,22
146,0,0,0,22
146,1,1058,1.058,22
146,1,2962,2.962,22
146,0,0,0,22
146,0,0,0,50
146,1,1155,1.155,22
146,0,1123,1.123,22
146,1,1636,1.636,22
146,1,868,0.868,22
146,1,772,0.772,22
146,1,1029,1.029,22
148,0,0,0,40
148,1,2104,2.104,11
148,1,1969,1.969,11
148,1,2545,2.545,11
148,1,1033,1.033,11
148,1,2490,2.49,11
148,1,2770,2.77,11
148,0,0,0,50
148,1,1114,1.114,22
148,0,1091,1.091,22
148,1,1187,1.187,22
148,1,1251,1.251,22
148,1,956,0.956,22
148,1,1084,1.084,22
148,0,0,0,40
148,1,3093,3.093,11
148,1,1629,1.629,11
148,1,3469,3.469,11
148,1,1358,1.358,11
148,1,1982,1.982,11
148,0,3542,3.542,11
148,0,0,0,50
148,0,974,0.974,22
148,1,3607,3.607,22
148,1,703,0.703,22
148,1,767,0.767,22
148,1,3906,3.906,22
148,0,0,0,22
148,0,0,0,40
148,1,3268,3.268,11
148,1,2441,2.441,11
148,1,2622,2.622,11
148,1,2430,2.43,11
148,1,2103,2.103,11
148,0,0,0,11
148,0,48,0.048,50
148,1,833,0.833,22
148,0,713,0.713,22
148,0,0,0,22
148,1,963,0.963,22
148,1,4347,4.347,22
148,1,428,0.428,22
148,0,0,0,50
148,1,957,0.957,22
148,0,1078,1.078,22
148,1,2174,2.174,22
148,1,3639,3.639,22
148,0,719,0.719,22
148,1,1304,1.304,22
148,0,0,0,40
148,0,3224,3.224,11
148,1,3592,3.592,11
148,0,4816,4.816,11
148,1,2489,2.489,11
148,1,3505,3.505,11
148,0,4425,4.425,11
148,0,0,0,40
148,1,2466,2.466,11
148,1,1378,1.378,11
148,0,1890,1.89,11
148,1,3627,3.627,11
148,0,4723,4.723,11
148,1,2547,2.547,11
148,0,0,0,50
148,1,1300,1.3,22
148,1,1108,1.108,22
148,1,1477,1.477,22
148,1,1021,1.021,22
148,1,1549,1.549,22
148,1,1662,1.662,22
152,0,0,0,40
152,1,3610,3.61,11
152,0,883,0.883,11
152,1,3067,3.067,11
152,1,2107,2.107,11
152,1,3691,3.691,11
152,0,3644,3.644,11
152,0,0,0,40
152,1,4228,4.228,11
152,1,221,0.221,11
152,0,3205,3.205,11
152,0,93,0.093,11
152,1,3206,3.206,11
152,1,966,0.966,11
152,0,0,0,50
152,1,2206,2.206,22
152,1,38,0.038,22
152,1,2399,2.399,22
152,0,0,0,22
152,1,1402,1.402,22
152,1,3651,3.651,22
152,0,0,0,50
152,1,1372,1.372,22
152,0,3245,3.245,22
152,1,2405,2.405,22
152,1,1534,1.534,22
152,1,1135,1.135,22
152,1,3367,3.367,22
152,0,0,0,40
152,1,2912,2.912,11
152,0,2289,2.289,11
152,0,58,0.058,11
152,1,2378,2.378,11
152,0,0,0,11
152,1,204,0.204,11
152,0,0,0,40
152,1,3181,3.181,11
152,0,0,0,11
152,1,3046,3.046,11
152,0,0,0,11
152,1,2543,2.543,11
152,1,3471,3.471,11
152,0,0,0,50
152,0,1311,1.311,22
152,0,0,0,22
152,1,1760,1.76,22
152,1,2376,2.376,22
152,0,0,0,22
152,1,3409,3.409,22
152,0,81,0.081,50
152,1,2137,2.137,22
152,1,1082,1.082,22
152,1,1346,1.346,22
152,1,1386,1.386,22
152,1,1699,1.699,22
152,1,1491,1.491,22
152,0,0,0,50
152,1,1236,1.236,22
152,1,2012,2.012,22
152,1,2092,2.092,22
152,0,197,0.197,22
152,1,61,0.061,22
152,1,3245,3.245,22
152,0,0,0,40
152,1,4086,4.086,11
152,0,2150,2.15,11
152,0,1599,1.599,11
152,0,4838,4.838,11
152,1,3935,3.935,11
152,1,3207,3.207,11
154,0,0,0,40
154,0,3295,3.295,11
154,0,2080,2.08,11
154,0,3072,3.072,11
154,1,2752,2.752,11
154,0,2713,2.713,11
154,1,2649,2.649,11
154,0,0,0,50
154,0,1890,1.89,22
154,0,0,0,22
154,1,1810,1.81,22
154,1,2467,2.467,22
154,0,0,0,22
154,0,0,0,22
154,0,0,0,40
154,1,2444,2.444,11
154,1,2180,2.18,11
154,0,0,0,11
154,1,2253,2.253,11
154,1,2397,2.397,11
154,0,2228,2.228,11
154,0,0,0,50
154,1,1342,1.342,22
154,1,1246,1.246,22
154,1,1645,1.645,22
154,1,1997,1.997,22
154,1,1657,1.657,22
154,1,1497,1.497,22
154,0,0,0,50
154,1,1355,1.355,22
154,1,1187,1.187,22
154,1,1356,1.356,22
154,0,0,0,22
154,1,1637,1.637,22
154,1,1302,1.302,22
154,0,0,0,40
154,1,3295,3.295,11
154,1,2816,2.816,11
154,1,2416,2.416,11
154,1,3049,3.049,11
154,1,3377,3.377,11
154,1,2866,2.866,11
154,0,0,0,50
154,1,1179,1.179,22
154,0,1188,1.188,22
154,1,1749,1.749,22
154,1,1957,1.957,22
154,1,1173,1.173,22
154,1,1542,1.542,22
154,0,0,0,40
154,1,3437,3.437,11
154,0,0,0,11
154,0,4031,4.031,11
154,0,3431,3.431,11
154,1,2359,2.359,11
154,0,3391,3.391,11
154,0,0,0,50
154,1,1448,1.448,22
154,1,1600,1.6,22
154,0,0,0,22
154,1,1577,1.577,22
154,0,0,0,22
154,1,1593,1.593,22
154,0,0,0,40
154,0,3586,3.586,11
154,1,2426,2.426,11
154,1,4563,4.563,11
154,0,2923,2.923,11
154,0,3075,3.075,11
154,1,3156,3.156,11
155,0,0,0,40
155,1,3084,3.084,11
155,1,3740,3.74,11
155,0,0,0,11
155,0,221,0.221,11
155,1,2037,2.037,11
155,1,2206,2.206,11
155,0,0,0,40
155,0,2998,2.998,11
155,1,1727,1.727,11
155,0,2127,2.127,11
155,0,3647,3.647,11
155,0,1679,1.679,11
155,1,1864,1.864,11
155,0,0,0,50
155,1,1625,1.625,22
155,1,144,0.144,22
155,1,1537,1.537,22
155,0,145,0.145,22
155,1,1065,1.065,22
155,0,1017,1.017,22
155,0,0,0,40
155,1,2218,2.218,11
155,1,2602,2.602,11
155,1,2739,2.739,11
155,1,3022,3.022,11
155,1,1967,1.967,11
155,0,2583,2.583,11
155,0,0,0,50
155,1,1809,1.809,22
155,1,3001,3.001,22
155,1,1234,1.234,22
155,1,651,0.651,22
155,1,1323,1.323,22
155,0,916,0.916,22
155,0,0,0,50
155,1,1941,1.941,22
155,1,1214,1.214,22
155,1,1254,1.254,22
155,1,1607,1.607,22
155,1,1608,1.608,22
155,0,0,0,22
155,0,0,0,40
155,1,2657,2.657,11
155,1,2401,2.401,11
155,1,2746,2.746,11
155,0,762,0.762,11
155,1,4322,4.322,11
155,1,2107,2.107,11
155,0,0,0,50
155,1,2155,2.155,22
155,0,868,0.868,22
155,1,3788,3.788,22
155,1,2227,2.227,22
155,0,0,0,22
155,1,1837,1.837,22
155,0,0,0,50
155,0,0,0,22
155,0,0,0,22
155,0,85,0.085,22
155,1,1333,1.333,22
155,1,3014,3.014,22
155,1,2174,2.174,22
155,0,0,0,40
155,0,0,0,11
155,0,871,0.871,11
155,0,0,0,11
155,0,0,0,11
155,1,4047,4.047,11
155,0,2016,2.016,11
157,0,0,0,50
157,1,2040,2.04,22
157,0,1065,1.065,22
157,1,1105,1.105,22
157,1,1049,1.049,22
157,1,1322,1.322,22
157,1,1314,1.314,22
157,0,0,0,40
157,0,0,0,11
157,0,3018,3.018,11
157,0,4571,4.571,11
157,0,4003,4.003,11
157,1,1699,1.699,11
157,1,2388,2.388,11
157,0,0,0,40
157,1,2892,2.892,11
157,1,2885,2.885,11
157,1,3685,3.685,11
157,1,2261,2.261,11
157,0,0,0,11
157,0,54,0.054,11
157,0,0,0,50
157,1,1039,1.039,22
157,1,794,0.794,22
157,1,1858,1.858,22
157,1,1027,1.027,22
157,1,876,0.876,22
157,1,1228,1.228,22
157,0,0,0,50
157,1,798,0.798,22
157,1,1134,1.134,22
157,1,879,0.879,22
157,1,2375,2.375,22
157,1,896,0.896,22
157,1,928,0.928,22
157,0,0,0,40
157,1,2345,2.345,11
157,1,2802,2.802,11
157,0,1595,1.595,11
157,1,2139,2.139,11
157,1,4412,4.412,11
157,1,3580,3.58,11
157,0,0,0,40
157,1,2357,2.357,11
157,1,2566,2.566,11
157,1,4246,4.246,11
157,1,2102,2.102,11
157,1,1614,1.614,11
157,0,2463,2.463,11
157,0,0,0,50
157,1,1104,1.104,22
157,1,1144,1.144,22
157,1,1352,1.352,22
157,1,1577,1.577,22
157,1,1297,1.297,22
157,1,1001,1.001,22
157,0,0,0,50
157,0,914,0.914,22
157,1,3674,3.674,22
157,1,1187,1.187,22
157,1,1194,1.194,22
157,0,0,0,22
157,1,1739,1.739,22
157,0,0,0,40
157,0,4036,4.036,11
157,1,4588,4.588,11
157,1,3700,3.7,11
157,0,3797,3.797,11
157,0,2428,2.428,11
157,0,2885,2.885,11
159,0,0,0,40
159,0,3434,3.434,11
159,0,3690,3.69,11
159,0,0,0,11
159,0,4667,4.667,11
159,0,3955,3.955,11
159,0,0,0,11
159,0,4012,4.012,40
159,1,3340,3.34,11
159,1,2004,2.004,11
159,1,3933,3.933,11
159,0,0,0,11
159,1,21,0.021,11
159,1,2486,2.486,11
159,0,2406,2.406,40
159,1,3478,3.478,11
159,1,2718,2.718,11
159,0,2854,2.854,11
159,1,2535,2.535,11
159,1,2639,2.639,11
159,1,4434,4.434,11
159,0,1683,1.683,50
159,1,2164,2.164,22
159,1,1844,1.844,22
159,1,3365,3.365,22
159,1,4654,4.654,22
159,1,1630,1.63,22
159,0,0,0,22
159,0,0,0,50
159,0,0,0,22
159,0,2833,2.833,22
159,1,2897,2.897,22
159,1,1258,1.258,22
159,1,1827,1.827,22
159,1,3115,3.115,22
159,0,0,0,40
159,0,3132,3.132,11
159,1,3325,3.325,11
159,1,3206,3.206,11
159,1,2390,2.39,11
159,0,70,0.07,11
159,0,1911,1.911,11
159,0,0,0,50
159,0,1519,1.519,22
159,0,0,0,22
159,1,4520,4.52,22
159,1,3024,3.024,22
159,0,0,0,22
159,1,4784,4.784,22
159,0,2033,2.033,50
159,0,153,0.153,22
159,0,1042,1.042,22
159,1,3546,3.546,22
159,1,2066,2.066,22
159,1,1594,1.594,22
159,1,2107,2.107,22
159,0,0,0,50
159,0,0,0,22
159,1,1940,1.94,22
159,0,0,0,22
159,1,3060,3.06,22
159,1,1685,1.685,22
159,1,1845,1.845,22
159,0,0,0,40
159,1,2326,2.326,11
159,1,3358,3.358,11
159,1,3622,3.622,11
159,1,4711,4.711,11
159,0,4719,4.719,11
159,1,2671,2.671,11
161,0,0,0,40
161,0,2982,2.982,11
161,1,3413,3.413,11
161,0,1757,1.757,11
161,1,2822,2.822,11
161,1,3774,3.774,11
161,1,3814,3.814,11
161,0,0,0,40
161,1,3527,3.527,11
161,1,2071,2.071,11
161,0,3064,3.064,11
161,1,3632,3.632,11
161,1,3336,3.336,11
161,0,65,0.065,11
161,0,0,0,50
161,0,2577,2.577,22
161,1,970,0.97,22
161,1,1117,1.117,22
161,1,1325,1.325,22
161,1,1334,1.334,22
161,1,3183,3.183,22
161,0,0,0,40
161,0,2840,2.84,11
161,1,3496,3.496,11
161,0,0,0,11
161,1,2568,2.568,11
161,0,3314,3.314,11
161,1,3505,3.505,11
161,0,0,0,50
161,1,1355,1.355,22
161,0,1219,1.219,22
161,1,1140,1.14,22
161,1,900,0.9,22
161,1,1285,1.285,22
161,1,2390,2.39,22
161,0,0,0,40
161,0,2575,2.575,11
161,1,2351,2.351,11
161,1,3224,3.224,11
161,1,4080,4.08,11
161,0,0,0,11
161,1,145,0.145,11
161,0,0,0,40
161,1,2770,2.77,11
161,0,3666,3.666,11
161,0,3562,3.562,11
161,0,0,0,11
161,0,1931,1.931,11
161,1,4211,4.211,11
161,0,0,0,50
161,1,2611,2.611,22
161,1,1299,1.299,22
161,0,0,0,22
161,1,2660,2.66,22
161,0,0,0,22
161,1,1461,1.461,22
161,0,0,0,50
161,1,1717,1.717,22
161,1,2718,2.718,22
161,1,1094,1.094,22
161,1,3654,3.654,22
161,1,1511,1.511,22
161,1,1263,1.263,22
161,0,0,0,50
161,1,2272,2.272,22
161,1,1184,1.184,22
161,0,1016,1.016,22
161,0,113,0.113,22
161,1,2401,2.401,22
161,1,2073,2.073,22
176,0,0,0,40
176,0,0,0,11
176,1,2592,2.592,11
176,1,3249,3.249,11
176,1,2810,2.81,11
176,1,2314,2.314,11
176,1,1627,1.627,11
176,0,0,0,40
176,1,3548,3.548,11
176,1,1869,1.869,11
176,0,4805,4.805,11
176,1,3182,3.182,11
176,1,1590,1.59,11
176,1,222,0.222,11
176,0,175,0.175,40
176,0,2486,2.486,11
176,1,2799,2.799,11
176,1,2095,2.095,11
176,1,2063,2.063,11
176,1,4568,4.568,11
176,1,2824,2.824,11
176,0,0,0,50
176,0,1497,1.497,22
176,1,1545,1.545,22
176,1,2177,2.177,22
176,1,1402,1.402,22
176,1,3562,3.562,22
176,1,2106,2.106,22
176,0,0,0,40
176,1,2107,2.107,11
176,1,2618,2.618,11
176,1,2267,2.267,11
176,1,3771,3.771,11
176,0,3235,3.235,11
176,1,2564,2.564,11
176,0,0,0,50
176,0,2588,2.588,22
176,1,2557,2.557,22
176,1,2605,2.605,22
176,0,0,0,22
176,1,2678,2.678,22
176,1,1790,1.79,22
176,0,0,0,50
176,1,1238,1.238,22
176,0,0,0,22
176,1,2047,2.047,22
176,1,3146,3.146,22
176,0,0,0,22
176,0,0,0,22
176,0,0,0,40
176,1,2572,2.572,11
176,1,2061,2.061,11
176,0,0,0,11
176,1,3606,3.606,11
176,1,1735,1.735,11
176,1,2287,2.287,11
176,0,0,0,50
176,1,2489,2.489,22
176,0,2441,2.441,22
176,1,1378,1.378,22
176,0,0,0,22
176,0,0,0,22
176,0,3196,3.196,22
176,0,0,0,50
176,0,2141,2.141,22
176,0,2854,2.854,22
176,0,0,0,22
176,0,0,0,22
176,0,0,0,22
176,1,3326,3.326,22
178,0,0,0,50
178,1,2161,2.161,22
178,1,1777,1.777,22
178,0,0,0,22
178,1,1529,1.529,22
178,0,0,0,22
178,1,1978,1.978,22
178,0,0,0,40
178,1,4546,4.546,11
178,1,2403,2.403,11
178,0,4123,4.123,11
178,1,3251,3.251,11
178,1,3620,3.62,11
178,0,2383,2.383,11
178,0,0,0,50
178,0,1848,1.848,22
178,0,0,0,22
178,1,1489,1.489,22
178,1,994,0.994,22
178,0,0,0,22
178,0,0,0,22
178,0,0,0,50
178,1,1036,1.036,22
178,1,1525,1.525,22
178,1,1974,1.974,22
178,0,0,0,22
178,1,2294,2.294,22
178,1,1679,1.679,22
178,0,0,0,50
178,1,1335,1.335,22
178,1,1072,1.072,22
178,1,1088,1.088,22
178,1,1529,1.529,22
178,1,1681,1.681,22
178,1,1202,1.202,22
178,0,0,0,40
178,1,2618,2.618,11
178,0,2107,2.107,11
178,0,2411,2.411,11
178,1,2651,2.651,11
178,0,2900,2.9,11
178,1,4284,4.284,11
178,0,0,0,40
178,0,3589,3.589,11
178,1,2685,2.685,11
178,1,2765,2.765,11
178,1,3526,3.526,11
178,0,2062,2.062,11
178,1,2254,2.254,11
178,0,0,0,40
178,1,3727,3.727,11
178,1,4743,4.743,11
178,1,3984,3.984,11
178,1,2320,2.32,11
178,1,4848,4.848,11
178,0,2824,2.824,11
178,0,0,0,50
178,1,1265,1.265,22
178,0,1025,1.025,22
178,1,1913,1.913,22
178,1,938,0.938,22
178,1,1250,1.25,22
178,1,1098,1.098,22
178,0,0,0,40
178,1,2627,2.627,11
178,1,3067,3.067,11
178,0,4244,4.244,11
178,1,4180,4.18,11
178,1,2351,2.351,11
178,0,2904,2.904,11
179,0,0,0,40
179,0,0,0,11
179,1,3565,3.565,11
179,0,3110,3.11,11
179,0,0,0,11
179,0,0,0,11
179,0,0,0,11
179,0,0,0,40
179,0,0,0,11
179,0,0,0,11
179,1,4331,4.331,11
179,1,4116,4.116,11
179,0,4285,4.285,11
179,1,37,0.037,11
179,0,14,0.014,50
179,0,4254,4.254,22
179,1,103,0.103,22
179,1,1928,1.928,22
179,1,2240,2.24,22
179,0,0,0,22
179,1,2905,2.905,22
179,0,0,0,40
179,1,3890,3.89,11
179,1,2611,2.611,11
179,1,2444,2.444,11
179,1,3076,3.076,11
179,0,0,0,11
179,1,2197,2.197,11
179,0,0,0,50
179,1,2774,2.774,22
179,1,2462,2.462,22
179,0,943,0.943,22
179,1,2247,2.247,22
179,0,0,0,22
179,1,1728,1.728,22
179,0,0,0,50
179,1,2928,2.928,22
179,0,2145,2.145,22
179,1,2537,2.537,22
179,1,2345,2.345,22
179,1,2394,2.394,22
179,0,4498,4.498,22
179,0,0,0,40
179,0,0,0,11
179,1,3627,3.627,11
179,0,0,0,11
179,1,3395,3.395,11
179,0,0,0,11
179,0,0,0,11
179,0,0,0,40
179,0,4588,4.588,11
179,1,645,0.645,11
179,0,0,0,11
179,0,0,0,11
179,0,0,0,11
179,0,0,0,11
179,0,0,0,50
179,1,2391,2.391,22
179,1,4391,4.391,22
179,0,0,0,22
179,1,136,0.136,22
179,0,0,0,22
179,1,2528,2.528,22
179,0,0,0,50
179,0,0,0,22
179,1,2029,2.029,22
179,1,2557,2.557,22
179,0,0,0,22
179,1,2935,2.935,22
179,0,0,0,22
181,0,0,0,40
181,0,4196,4.196,11
181,0,0,0,11
181,0,1684,1.684,11
181,1,1893,1.893,11
181,0,2285,2.285,11
181,0,3997,3.997,11
181,0,0,0,50
181,0,2094,2.094,22
181,0,0,0,22
181,1,911,0.911,22
181,1,1463,1.463,22
181,0,0,0,22
181,0,0,0,22
181,0,0,0,40
181,0,2616,2.616,11
181,1,2457,2.457,11
181,0,2473,2.473,11
181,1,2425,2.425,11
181,1,4498,4.498,11
181,0,0,0,11
181,0,0,0,50
181,1,1371,1.371,22
181,1,1070,1.07,22
181,0,0,0,22
181,0,1319,1.319,22
181,0,0,0,22
181,1,1624,1.624,22
181,0,0,0,40
181,1,2137,2.137,11
181,0,2970,2.97,11
181,1,3594,3.594,11
181,0,4443,4.443,11
181,0,1739,1.739,11
181,0,0,0,11
181,0,0,0,50
181,1,1005,1.005,22
181,1,1086,1.086,22
181,1,2135,2.135,22
181,0,0,0,22
181,0,0,0,22
181,1,1448,1.448,22
181,0,0,0,40
181,1,1489,1.489,11
181,1,3458,3.458,11
181,1,3698,3.698,11
181,1,3418,3.418,11
181,0,0,0,11
181,1,259,0.259,11
181,0,0,0,40
181,0,3276,3.276,11
181,1,2732,2.732,11
181,0,2092,2.092,11
181,1,2965,2.965,11
181,0,3108,3.108,11
181,1,2021,2.021,11
181,0,0,0,50
181,0,1821,1.821,22
181,1,1222,1.222,22
181,1,1614,1.614,22
181,1,1334,1.334,22
181,0,0,0,22
181,1,1087,1.087,22
181,0,0,0,50
181,1,2632,2.632,22
181,0,976,0.976,22
181,1,1648,1.648,22
181,1,1585,1.585,22
181,1,1217,1.217,22
181,1,3361,3.361,22
183,0,0,0,40
183,0,0,0,11
183,1,2857,2.857,11
183,0,0,0,11
183,0,0,0,11
183,0,2778,2.778,11
183,1,1891,1.891,11
183,0,0,0,40
183,1,2875,2.875,11
183,1,1996,1.996,11
183,0,4243,4.243,11
183,1,1756,1.756,11
183,1,3948,3.948,11
183,0,2588,2.588,11
183,0,0,0,40
183,0,2245,2.245,11
183,0,4717,4.717,11
183,1,2414,2.414,11
183,0,0,0,11
183,1,4014,4.014,11
183,1,3967,3.967,11
183,0,0,0,50
183,1,2839,2.839,22
183,1,1288,1.288,22
183,1,2192,2.192,22
183,1,2240,2.24,22
183,1,2000,2,22
183,0,0,0,22
183,0,0,0,40
183,1,2580,2.58,11
183,1,2229,2.229,11
183,1,3406,3.406,11
183,1,3830,3.83,11
183,1,2335,2.335,11
183,0,2544,2.544,11
183,0,0,0,50
183,1,2056,2.056,22
183,0,2425,2.425,22
183,1,2169,2.169,22
183,1,2322,2.322,22
183,1,1419,1.419,22
183,1,2147,2.147,22
183,0,0,0,40
183,1,2381,2.381,11
183,0,2789,2.789,11
183,0,2526,2.526,11
183,0,3310,3.31,11
183,0,0,0,11
183,0,0,0,11
183,0,0,0,50
183,0,1392,1.392,22
183,1,3465,3.465,22
183,1,1377,1.377,22
183,1,1617,1.617,22
183,1,1506,1.506,22
183,0,0,0,22
183,0,0,0,50
183,1,2467,2.467,22
183,1,1923,1.923,22
183,1,2683,2.683,22
183,1,2356,2.356,22
183,1,2452,2.452,22
183,1,1588,1.588,22
183,0,0,0,50
183,1,1403,1.403,22
183,1,1220,1.22,22
183,0,0,0,22
183,1,3788,3.788,22
183,0,0,0,22
183,0,0,0,22
184,0,0,0,40
184,1,1872,1.872,11
184,0,2168,2.168,11
184,0,3144,3.144,11
184,1,3913,3.913,11
184,1,2217,2.217,11
184,0,3176,3.176,11
184,0,0,0,50
184,1,1433,1.433,22
184,1,1169,1.169,22
184,1,1434,1.434,22
184,0,0,0,22
184,1,1562,1.562,22
184,1,1483,1.483,22
184,0,0,0,50
184,0,1203,1.203,22
184,0,0,0,22
184,1,1116,1.116,22
184,1,1828,1.828,22
184,0,0,0,22
184,0,0,0,22
184,0,0,0,40
184,0,2417,2.417,11
184,1,3714,3.714,11
184,1,3458,3.458,11
184,1,2211,2.211,11
184,0,1803,1.803,11
184,1,1780,1.78,11
184,0,0,0,50
184,1,1597,1.597,22
184,1,966,0.966,22
184,1,1335,1.335,22
184,0,1487,1.487,22
184,1,1439,1.439,22
184,1,1544,1.544,22
184,0,0,0,40
184,0,3017,3.017,11
184,1,2034,2.034,11
184,0,2274,2.274,11
184,0,2003,2.003,11
184,1,3067,3.067,11
184,0,3396,3.396,11
184,0,0,0,40
184,1,1460,1.46,11
184,0,2061,2.061,11
184,0,1717,1.717,11
184,1,1869,1.869,11
184,0,1558,1.558,11
184,1,2302,2.302,11
184,0,0,0,50
184,1,1119,1.119,22
184,1,1031,1.031,22
184,0,0,0,22
184,1,984,0.984,22
184,0,0,0,22
184,1,1560,1.56,22
184,0,0,0,50
184,1,1401,1.401,22
184,0,1457,1.457,22
184,1,1113,1.113,22
184,1,1193,1.193,22
184,1,1330,1.33,22
184,1,1298,1.298,22
184,0,0,0,40
184,0,2483,2.483,11
184,1,1595,1.595,11
184,1,1891,1.891,11
184,1,2300,2.3,11
184,1,2204,2.204,11
184,1,3036,3.036,11
186,0,2410,2.41,40
186,1,90,0.09,11
186,1,1675,1.675,11
186,0,0,0,11
186,0,99,0.099,11
186,0,3860,3.86,11
186,0,4124,4.124,11
186,0,0,0,40
186,1,2220,2.22,11
186,1,4469,4.469,11
186,1,2813,2.813,11
186,0,0,0,11
186,1,2814,2.814,11
186,0,3510,3.51,11
186,0,0,0,50
186,0,2015,2.015,22
186,1,575,0.575,22
186,0,1503,1.503,22
186,1,1323,1.323,22
186,0,0,0,22
186,0,0,0,22
186,0,0,0,40
186,1,2549,2.549,11
186,0,6,0.006,11
186,0,2079,2.079,11
186,1,2199,2.199,11
186,0,3287,3.287,11
186,0,4032,4.032,11
186,0,0,0,40
186,1,3009,3.009,11
186,0,1834,1.834,11
186,0,2762,2.762,11
186,1,4691,4.691,11
186,1,1508,1.508,11
186,0,2684,2.684,11
186,0,0,0,50
186,1,3397,3.397,22
186,1,1294,1.294,22
186,0,0,0,22
186,0,2823,2.823,22
186,0,0,0,22
186,0,1335,1.335,22
186,0,0,0,50
186,1,1240,1.24,22
186,1,1808,1.808,22
186,0,3665,3.665,22
186,0,0,0,22
186,0,2897,2.897,22
186,0,3394,3.394,22
186,0,0,0,40
186,1,2890,2.89,11
186,0,3459,3.459,11
186,0,0,0,11
186,0,11,0.011,11
186,0,4059,4.059,11
186,1,3315,3.315,11
186,0,0,0,50
186,0,1524,1.524,22
186,1,1460,1.46,22
186,0,0,0,22
186,0,2293,2.293,22
186,1,2405,2.405,22
186,1,2182,2.182,22
186,0,558,0.558,50
186,0,3134,3.134,22
186,0,1407,1.407,22
186,0,3735,3.735,22
186,1,1135,1.135,22
186,0,1775,1.775,22
186,0,1728,1.728,22
189,0,0,0,50
189,1,2558,2.558,22
189,1,2030,2.03,22
189,1,2454,2.454,22
189,1,3903,3.903,22
189,1,1592,1.592,22
189,1,1352,1.352,22
189,0,0,0,50
189,1,1209,1.209,22
189,1,1081,1.081,22
189,1,409,0.409,22
189,1,1426,1.426,22
189,0,0,0,22
189,1,2882,2.882,22
189,0,0,0,40
189,0,0,0,11
189,1,3539,3.539,11
189,0,0,0,11
189,0,0,0,11
189,0,0,0,11
189,0,0,0,11
189,0,0,0,50
189,0,1693,1.693,22
189,1,1701,1.701,22
189,1,3901,3.901,22
189,1,1470,1.47,22
189,1,254,0.254,22
189,1,4094,4.094,22
189,0,0,0,50
189,1,2511,2.511,22
189,0,1375,1.375,22
189,1,1816,1.816,22
189,1,1752,1.752,22
189,1,1800,1.8,22
189,1,3377,3.377,22
189,0,0,0,40
189,0,0,0,11
189,0,0,0,11
189,1,162,0.162,11
189,0,0,0,11
189,0,0,0,11
189,0,0,0,11
189,0,0,0,50
189,1,2687,2.687,22
189,1,991,0.991,22
189,1,1416,1.416,22
189,1,2128,2.128,22
189,1,2441,2.441,22
189,1,1601,1.601,22
189,0,0,0,40
189,0,0,0,11
189,1,3699,3.699,11
189,0,140,0.14,11
189,0,0,0,11
189,1,2525,2.525,11
189,0,0,0,11
189,0,0,0,40
189,0,0,0,11
189,1,3216,3.216,11
189,0,0,0,11
189,1,3273,3.273,11
189,0,0,0,11
189,1,2682,2.682,11
189,0,0,0,40
189,0,0,0,11
189,0,0,0,11
189,0,0,0,11
189,0,0,0,11
189,0,0,0,11
189,0,0,0,11
193,0,0,0,40
193,0,0,0,11
193,1,4132,4.132,11
193,1,3085,3.085,11
193,1,2845,2.845,11
193,0,2117,2.117,11
193,1,1854,1.854,11
193,0,0,0,50
193,1,1534,1.534,22
193,0,1167,1.167,22
193,1,1623,1.623,22
193,1,1383,1.383,22
193,1,1032,1.032,22
193,1,936,0.936,22
193,0,0,0,50
193,1,1025,1.025,22
193,1,905,0.905,22
193,0,804,0.804,22
193,1,901,0.901,22
193,0,998,0.998,22
193,1,2142,2.142,22
193,0,0,0,40
193,0,3343,3.343,11
193,1,2080,2.08,11
193,1,2592,2.592,11
193,0,0,0,11
193,1,2265,2.265,11
193,1,2562,2.562,11
193,0,0,0,40
193,1,3819,3.819,11
193,1,2164,2.164,11
193,1,4236,4.236,11
193,1,1693,1.693,11
193,1,1742,1.742,11
193,0,1174,1.174,11
193,0,0,0,50
193,1,1464,1.464,22
193,0,0,0,22
193,0,0,0,22
193,1,1568,1.568,22
193,0,0,0,22
193,0,0,0,22
193,0,0,0,40
193,1,1738,1.738,11
193,0,2378,2.378,11
193,0,3250,3.25,11
193,1,3187,3.187,11
193,0,4363,4.363,11
193,1,2507,2.507,11
193,0,0,0,50
193,1,2236,2.236,22
193,1,1204,1.204,22
193,1,2796,2.796,22
193,0,0,0,22
193,1,117,0.117,22
193,1,1309,1.309,22
193,0,0,0,50
193,0,1030,1.03,22
193,0,0,0,22
193,0,0,0,22
193,0,0,0,22
193,0,0,0,22
193,1,2023,2.023,22
193,0,0,0,40
193,1,2072,2.072,11
193,1,2440,2.44,11
193,0,0,0,11
193,1,1577,1.577,11
193,1,1809,1.809,11
193,0,1882,1.882,11
194,0,0,0,40
194,1,1807,1.807,11
194,1,2072,2.072,11
194,1,2192,2.192,11
194,1,3633,3.633,11
194,1,2697,2.697,11
194,0,0,0,11
